脯		フ ふ ホ ニク こじし ほ にく ほじし にくづき
腋		セキ ニク せき にく エキ えき わき にくづき
隋		スイ ダ た ズイ すい こざとへん ずい おか だ タ
腆		ニク あつい にく てん にくづき テン
脾		ニク ヒ ひ にく にくづき
腓		にくづき ニク ヒ ふくらはぎ ひ にく こぶら こむら
腑		フ ふ ニク はらわた にく にくづき
胼		ニク にく ヘン へん にくづき
腱		ニク けん きん にく ケン にくづき キン
腮		ニク サイ にく さい あご にくづき えら
腥		セイ にくづき なまぐさい ニク にく しょう せい ショウ
腴		ニク あぶら にく ユ こえる にくづき ゆ
膃		おつ ニク オツ にく にくづき
膈		カク ニク にく かく にくづき
膊		ニク にく はく ハク ほじし にくづき
膀		ニク ぼう ほう にく ボウ にくづき ホウ
膂		リョ せぼね にくづき ニク ろ にく りょ ロ
膠		きょう コウ ニク キョウ にかわ にく にべ こう にくづき
膕		きょく カク ニク コク にく キョク かく こく にくづき ひかがみ
膤		ゆき ニク たら そり セツ にく せつ にくづき
膣		にくづき ニク にく ちつ チツ
腟		にくづき ニク にく ちつ チツ
膓		ニク はらわた にく チョウ ちょう にくづき
膩		ニク あぶら あぶらあか に にく ニ ジ にくづき じ
膰		ひもろぎ はん ニク ひもごり ハン にく にくづき
膵		ニク にく すい スイ にくづき
膾		ケ ニク カイ かい にく なます け にくづき
膸		ニク ズイ にく ずい にくづき
臀		とん ニク でん デン にく トン しり にくづき
臂		ひじ ニク ヒ ひ にく にくづき
膺		ヨウ オウ ニク おう にく よう むね にくづき
臉		レン セン れん ニク せん にく ケン にくづき けん
臍		セイ にくづき ニク へそ サイ にく さい ほぞ せい
臑		ドウ ニク じゅ どう すね にく でい ジュ ジ デイ にくづき じ
臙		べに ニク のど エン にく えん にくづき
臘		ニク にく ロウ ろう にくづき
臈		ニク にく ロウ ろう にくづき
臚		リョ にくづき ニク ろ にく りょ ロ
臠		レン れん ニク きりみ にく にくづき
臧		ゾウ ぞう そう ソウ しん シン よい
臻		しん いたる シン いたるへん
臾		ヨ ヨウ よ うす よう ユ ゆ
舁		ヨ うす よ かく
舂		ショウ うすづく うす つく しょう うすつく
舅		しゅうと うす キュウ きゅう
舍		セキ シャ やどる した したへん せき しゃ
舐		なめる し シ ねぶる した したへん
舖		ホ した したへん ほ
舩		セン ふねへん せん ふな ふね
舫		もやう もやいぶね ふねへん ほう ふね ホウ
舸		ふね カ ふねへん か
舳		へ へさき チク ふねへん ちゅう じく チュウ ふね ジク ちく
艀		フ ふ ふねへん はしけ ふね
艙		ふね そう ふねへん ソウ
艘		そう ふねへん ソウ しゅう シュウ ふね しょう ショウ
艝		ふね そり ふねへん
艚		ふね そう ふねへん ソウ
艟		ドウ ふねへん とう どう トウ いくさぶね ふね しょう ショウ
艤		ぎ ふねへん ふなよそおい ふね ギ
艢		ゾウ ぞう ふねへん ろ とも ふね ほばしら しょう ロ ショウ
艨		モウ ふねへん ぼう もう いくさぶね ボウ ふね
艪		やぐら ふねへん ろ ふね かい ロ
艫		ふねへん ろ とも ふね ロ
舮		へさき ふねへん ろ とも ふね ロ
艱		コン うしとら なやみ こん ねづくり けん カン かん かたい なやむ ケン ごん ゴン こんづくり ごんづくり
艸		くさかんむり そう ソウ くさ そうこう
艾		もぐさ よもぎ くさかんむり カイ おさめる げい かる ゲイ くさ かい そうこう
芍		シャク くさかんむり しゃく くさ そうこう
芒		すすき コウ のぎ モウ のげ くさかんむり ぼう もう くさ ボウ こう そうこう
芫		くさかんむり ゲン げん くさ ガン がん そうこう
芟		セン くさかんむり せん かる くさ サン さん そうこう
芻		ス す くさかんむり スウ まぐさ シュウ しゅう くさ すう そうこう
芬		ふん くさかんむり フン くさ こうばしい かおり そうこう
苡		シ し くさかんむり くさ イ い ワ わ そうこう
苣		キョ きょ くさかんむり くさ ちしゃ そうこう
苟		コウ くさかんむり ク く くさ いやしくも こう そうこう
苒		ぜん くさかんむり くさ ゼン そうこう
苴		シャ ソ ショ くさかんむり あさ しょ くさ そ サ つと さ しゃ そうこう
苳		ふき くさかんむり とう トウ くさ そうこう
苺		まい くさかんむり ばい バイ くさ マイ いちご そうこう
莓		くさかんむり まい ばい バイ くさ マイ いちご そうこう
范		いがた はん くさかんむり ハン くさ そうこう
苻		フ ふ くさかんむり くさ そうこう
苹		へい くさかんむり ほ ほう びょう ヘイ くさ ビョウ ホウ そうこう
苞		ひょう くさかんむり ほう くさ ホウ ヒョウ つと そうこう
茆		その ぬなわ くさかんむり エン ぼう くさ えん ボウ かや そうこう
苜		もく ぼく くさかんむり モク ボク くさ そうこう
茉		まつ くさかんむり マ バツ マツ ばつ ま くさ そうこう
苙		リュウ きゅう くさかんむり キュウ りゅう くさ そうこう
茵		イン くさかんむり いん くさ しとね そうこう
茴		ウイ うい くさかんむり カイ くさ かい そうこう
茖		カク くさかんむり くさ かく そうこう
茲		シ し くさかんむり ここに しげる くさ ジ じ そうこう
茱		シュ くさかんむり しゅ くさ そうこう
荀		くさかんむり ジュン くさ シュン じゅん しゅん そうこう
茹		にょ ニョ ジョ くさかんむり うでる くさ じょ ゆでる そうこう
荐		しきりに セン くさかんむり せん くさ そうこう
荅		あずき くさかんむり とう トウ くさ こたえる そうこう
茯		ビ ふく くさかんむり ヒ ひ ぶく フク くさ ブク び そうこう
茫		くさかんむり ぼう くさ とおい ボウ そうこう
茗		メイ みょう くさかんむり ミョウ ちゃ めい くさ そうこう
茘		レン り れん レイ くさかんむり くさ おおにら れい リ そうこう
莅		り レイ くさかんむり つく くさ れい リ るい のぞむ そうこう
莚		くさかんむり エン くさ えん むしろ そうこう
莪		ガ が くさかんむり くさ そうこう
莟		つぼみ くさかんむり カン かん くさ ガン がん そうこう
莢		キョウ くさかんむり さや くさ きょう そうこう
茣		くさかんむり ゴ ご くさ そうこう
莎		シャ くさかんむり はますげ くさ サ さ しゃ そうこう
莇		くさかんむり あさがら くさ じょ ジョ そうこう
荼		にがな ダ くさかんむり た ト ず と くさ だ タ ズ そうこう
莵		うさぎ くさかんむり ト と くさ ツ つ そうこう
荳		くさかんむり ず とう トウ くさ まめ ズ そうこう
荵		しのぶ にん くさかんむり ニン ジン くさ じん そうこう
莠		ユウ はぐさ くさかんむり ゆう くさ そうこう
莉		り レイ くさかんむり らい くさ れい リ ライ そうこう
莨		くさかんむり ロウ くさ ろう たばこ そうこう
菴		あん いおり くさかんむり くさ アン いお そうこう
萓		ぎ くさかんむり くさ そうこう ギ
菫		キン くさかんむり すみれ きん くさ そうこう
菎		コン こん くさかんむり くさ そうこう
菽		しゅく くさかんむり シュク くさ まめ そうこう
萃		くさかんむり サイ すい さい くさ スイ あつまる そうこう
菘		くさかんむり スウ しゅう シュウ くさ すう そうこう
萋		セイ くさかんむり サイ さい くさ せい そうこう
菁		くさかんむり せい くさ しょう セイ ショウ そうこう
菷		ほうき くさかんむり そう ソウ シュウ しゅう くさ そうこう
萇		くさかんむり くさ チョウ ちょう そうこう
菠		ハ ホ くさかんむり ほ ほうれんそう くさ は そうこう
菲		ヒ くさかんむり ひ うすい くさ そうこう
萍		へい ひょう くさかんむり うきくさ ヘイ くさ ヒョウ そうこう
萢		やち くさかんむり くさ やら そうこう
萠		きざす もえる きざし くさかんむり ほう めばえ くさ ホウ そうこう
莽		モウ くさかんむり ぼう もう くさ ボウ そうこう
萸		くさかんむり くさ そうこう ユ ゆ
蔆		くさかんむり リョウ くさ りょう ひし そうこう
菻		くさかんむり リン りん くさ そうこう
葭		カ くさかんむり あし よし くさ か そうこう
萪		カ くさかんむり くさ か そうこう
萼		くさかんむり うてな ガク がく くさ そうこう
蕚		くさかんむり うてな ガク がく くさ そうこう
蒄		くさかんむり カン かん くさ そうこう
葷		くん くさかんむり くさ クン そうこう
葫		くさかんむり こ くさ コ そうこう
蒭		ス す くさかんむり スウ まぐさ シュウ しゅう くさ すう そうこう
葮		タン だん ダン くさかんむり むくげ くさ たん そうこう
蒂		テイ タイ くさかんむり へた たい くさ てい そうこう
葩		はな ハ くさかんむり くさ は そうこう
葆		ホ くさかんむり ほ しげる ほう くさ ホウ そうこう
葯		ヤク くさかんむり くさ やく そうこう
葹		し シ くさかんむり おなもみ くさ そうこう
萵		くさかんむり くさ ワ わ そうこう
蓊		オウ くさかんむり とう おう くさ そうこう
葢		けだし ふた コウ かこう くさかんむり かさ カイ おおう ガイ くさ がい かい こう そうこう
蒹		くさかんむり くさ そうこう ケン おぎ けん
蒿		コウ よもぎ くさかんむり くさ こう そうこう
蒟		コン こん くさかんむり ク くさ く そうこう
蓙		ザ くさかんむり ざ くさ ござ そうこう
蓍		シ し めどぎ くさかんむり くさ そうこう
蒻		ジャク くさかんむり にゃく くさ ニャク じゃく そうこう
蓚		くさかんむり しゅう シュウ くさ そうこう
蓐		ニク くさかんむり ジョク にく くさ じょく しとね そうこう
蓁		くさかんむり くさ しん シン そうこう
蓆		セキ くさかんむり くさ むしろ せき そうこう
蓖		へい ヒ くさかんむり ひ ヘイ くさ そうこう
蒡		くさかんむり ぼう ほう くさ ホウ ボウ そうこう
蔡		くさかんむり サイ さい くさ そうこう
蓿		しゅく くさかんむり シュク くさ そうこう
蓴		ぬなわ くさかんむり シュン くさ しゅん そうこう
蔗		さとうきび シャ ショ くさかんむり しょ くさ しゃ そうこう
蔘		くさかんむり くさ サン さん しん シン そうこう
蔬		ソ ショ くさかんむり しょ くさ そ あおもの そうこう
蔟		まぶし ゾク くさかんむり そう ソウ ぞく くさ そうこう
蔕		テイ タイ くさかんむり へた たい くさ てい そうこう
蔔		ふく くさかんむり ホク フク くさ ほく そうこう
蓼		リク くさかんむり たで リョウ くさ りょう しん りく シン そうこう
蕀		きょく くさかんむり キョク くさ そうこう
蕣		くさかんむり あさがお くさ シュン むくげ しゅん そうこう
蕘		たきぎ ジョウ くさかんむり じょう くさ きこり そうこう
蕈		たけ くさかんむり ジン きのこ くさ しん シン じん そうこう
蕁		タン くさかんむり ジン くさ たん じん そうこう
蘂		しべ くさかんむり ズイ くさ ずい そうこう
蕋		しべ くさかんむり ズイ くさ ずい そうこう
蕕		ユウ くさかんむり ゆう くさ そうこう ユ ゆ
薀		オン つむ くさかんむり おん たくわえる くさ うん ウン そうこう
薤		らっきょう くさかんむり カイ くさ そうこう かい にら
薈		くさかんむり カイ くさ わい かい ワイ そうこう
薑		はじかみ コウ キョウ くさかんむり くさ きょう こう そうこう
薊		けい ケ くさかんむり あざみ カイ かい さく キ くさ ケイ き け とげ そうこう
薨		コウ みまかる くさかんむり こうじる くさ こう そうこう
蕭		よもぎ くさかんむり くさ しょう ショウ そうこう
薔		バ しょく ショク くさかんむり そう ソウ くさ ば みずたで しょう ショウ そうこう
薛		くさかんむり セツ くさ せつ そうこう
藪		やぶ くさかんむり そう ソウ くさ そうこう
薇		ビ くさかんむり ら くさ ぜんまい び ラ そうこう
薜		へい くさかんむり ヘイ くさ そうこう
蕷		ヨ よ いも くさかんむり くさ そうこう
蕾		つぼみ くさかんむり らい くさ ライ そうこう
薐		くさかんむり ほうれんそう ロウ くさ ろう そうこう
藉		シャ ジャク セキ くさかんむり じゃく くさ かりる ふむ せき しゃ そうこう
薺		ひと セイ ザイ なずな くさかんむり ととのえる くさ ざい せい そうこう
薹		タイ くさかんむり あぶらな とう たい くさ そうこう
藐		くさかんむり かろんじる ばく バク びょう くさ とおい ビョウ そうこう
藕		グウ くさかんむり ごう ゴウ ぐう はすのね グ ぐ くさ そうこう
藜		レイ くさかんむり あかざ くさ れい そうこう
藹		くさかんむり アイ くさ あい そうこう
蘊		つむ くさかんむり くさ うん ウン そうこう
蘓		ス ソ す くさかんむり くさ そ よみがえる そうこう
蘋		ヒン くさかんむり うきくさ くさ ひん そうこう
藾		くさかんむり らい くさ ライ そうこう
藺		くさかんむり リン りん くさ い そうこう
蘆		くさかんむり あし よし ろ くさ ロ そうこう
蘢		くさかんむり ロウ くさ ろう そうこう
蘚		セン くさかんむり せん くさ こけ そうこう
蘰		かつら くさかんむり くさ そうこう
蘿		くさかんむり つた ら くさ ラ そうこう
虍		とらかんむり こ とらがしら コ
乕		の こ はらいぼう コ とら
虔		とらかんむり つつしむ ケン とらがしら けん
虧		とらかんむり キ き とらがしら かける
虱		しつ シツ しらみ むし むしへん
蚓		イン ず いん みみず むし ズ むしへん
蚣		コウ しょう むし こう むしへん ショウ
蚩		し むし シ むしへん
蚪		むし ト むしへん と
蚋		ぜい ねち ぶよ ゼツ ぶゆ か ぶと ネチ ゼイ ねい ネイ むし むしへん ぜつ
蚌		どぶがい はまぐり ぼう ほう びょう ビョウ ボウ むし むしへん ホウ
蚶		かん むし カン むしへん
蚯		きゅう みみず キュウ むし むしへん
蛄		こ むし コ むしへん
蛆		ソ ショ むし しょ そ うじ むしへん
蚰		ユウ むし むしへん ゆう
蛉		レイ むし むしへん れい
蠣		かき レイ むし むしへん れい
蚫		あわび ほう むし むしへん ホウ
蛔		ユウ はらのむし カイ ゆう かいちゅう むし かい むしへん
蛞		カツ むし かつ むしへん
蛩		キョウ こおろぎ むし きょう むしへん
蛬		きりぎりす キョウ こおろぎ むし きょう むしへん
蛟		コウ キョウ むしへん みずち むし きょう こう
蛛		シュ チュ しゅ ちゅ むし むしへん
蛯		えび うば むし むしへん
蜒		タン エン えん たん むし むしへん
蜆		ケン しじみ むし むしへん けん
蜈		ご むし むしへん ゴ
蜀		しょく ショク ゾク むし ぞく いもむし むしへん
蜃		しん むし シン むしへん
蛻		ぜい セイ タイ せい たい ぬけがら もぬける ゼイ むし むしへん
蜑		タン あま たん むし むしへん
蜉		フ ふ むし むしへん
蜍		むし ショ むしへん しょ
蛹		ヨウ さなぎ よう むし むしへん
蜊		り あさり むし リ むしへん
蜴		むし エキ えき むしへん
蜿		わん エン ワン えん むし むしへん
蜷		にな ケン むし むしへん けん
蜻		せい セイ むし むしへん
蜥		セキ せき シャク しゃく とかげ むし むしへん
蜩		ひぐらし せみ チョウ ちょう むし むしへん
蜚		ヒ あぶらむし ひ むし むしへん
蝠		ふく フク むし むしへん
蝟		はりねずみ イ い むし むしへん
蝸		カ むし かたつむり むしへん か
蝌		カ むし むしへん か
蝎		すくもむし カツ かつ むし さそり むしへん
蝴		こ むし コ むしへん
蝗		いなご コウ むしへん ばった むし こう
蝨		しつ シツ しらみ むし むしへん
蝮		まむし ふく フク むし むしへん
蝙		こうもり ヘン むし へん むしへん
蝓		ユ むし むしへん ゆ
蝣		ユウ むし むしへん ゆう
蝪		むし エキ えき むしへん
蠅		ヨウ よう はい むし はえ むしへん
螟		メイ みょう ミョウ めい ずいむし むし むしへん
螂		ろう ロウ むし むしへん
螯		はさみ ゴウ ごう むし むしへん
蟋		シツ むし むしへん しつ
螽		いなご しゅう シュウ むし むしへん
蟀		むし シュツ むしへん しゅつ
蟐		もみ ジョウ じょう むし むしへん
雖		これ すい いえども スイ ふるとり
螫		さす セキ カク むしへん かく むし せき
蟄		チツ ちゅう ちつ ちっする チュウ むし むしへん かくれる
螳		トウ むし むしへん とう
蟇		ひき マ ま ば むし むしへん バ
蟆		ひき マ ま ば むし むしへん バ
螻		けら る ル ロウ ろう むし むしへん
蟯		ギョウ ジョウ じょう むし むしへん ぎょう
蟠		はん わだかまる わらじむし ハン むし むしへん
蠏		カイ かに むし かい むしへん
蠍		カツ かつ むし さそり むしへん
蟾		せん むし セン むしへん
蟶		まて テイ てい むし むしへん
蟷		トウ むし むしへん とう
蠎		うわばみ モウ ぼう もう ボウ むし むしへん おろち
蟒		うわばみ モウ ぼう もう ボウ むし むしへん おろち
蠑		むし むしへん えい エイ
蠖		カク ワク わく かく むし むしへん
蠕		ぜん ニュ ねん ダ むし じゅ にゅ ジュ だ ネン うごめく ゼン むしへん
蠢		むし シュン しゅん うごめく むしへん
蠡		り ラ レイ ライ にな ら ひさご らい むし リ むしへん れい
蠱		まじ ヤ や こ まじこる むし コ むしへん
蠹		ト と むし きくいむし むしへん
蠧		ト と むし きくいむし むしへん
衄		ジク じく ち はなぢ
衂		ジク じく ち はなぢ
衒		てらう ゆきがまえ ゲン げん ケン ぎょうがまえ けん
衙		ガ が ゆきがまえ ゴ ギョ ご ぎょ ぎょうがまえ
衢		みち ゆきがまえ ク ぎょうがまえ く
衫		さん ころもへん サン ころも
袁		オン ころもへん エン おん えん ころも
衾		ころもへん きん ころも ふすま キン
袞		コン ころもへん こん ころも
衵		ころもへん じつ ジツ あこめ ころも
衽		にん ころもへん おくみ ニン ジン しとね こくび じん ころも
袵		にん ころもへん おくみ ニン ジン しとね こくび じん ころも
衲		ころもへん ドウ どう のう ノウ ころも
袂		けつ たもと ころもへん ベイ たまと べい ケツ ころも
袗		しん シン ころもへん ころも
袒		タン ころもへん かたぬぐ たん ころも
袮		ころもへん ち チ でい ね デイ ネ ころも
袙		ハ ころもへん バツ ばつ は あこめ ころも
袢		ころもへん ハン はん ころも
袍		ころもへん ほう ホウ わたいれ ころも
袤		ころもへん ぼう ながさ ボウ ころも
袰		ほろ ころもへん ころも
袿		けい うちき ころもへん うちかけ うちぎ ケイ ころも
袱		ふく フク ころもへん ころも
裃		かみしも ころもへん ころも
裄		ゆき ころもへん ころも
裔		えい ころもへん エイ すそ すえ ころも
裘		ころもへん かわごろも きゅう キュウ グ けごろも ぐ ころも
裙		くん ころもへん もすそ クン ころも
裹		ころもへん カ ほう つつむ ホウ か ころも
褂		けい ケ うちき ころもへん うちかけ カイ かい け ケイ ころも
裼		セキ ころもへん テイ てい はだぬぐ せき ころも
裴		べ ころもへん ヒ ハイ ひ はい ベ たちもとおる ころも
裨		ころもへん ます たすける ヒ ひ おぎなう ころも
裲		ころもへん うちかけ リョウ りょう ころも
褄		つま ころもへん ころも
褌		コン ふんどし ころもへん こん ころも
褊		ころもへん せまい ヘン へん ころも
褓		ホ ころもへん ほ ほう ホウ むつき ころも
褞		オン ころもへん おん ぬのこ うん ウン ころも
褥		ころもへん ジョク じょく しとね ころも
褪		ころもへん とん タイ あせる トン たい ぬぐ ころも
褫		ころもへん ち チ うばう ころも
襁		ころもへん キョウ きょう むつき ころも
襄		ころもへん ジョウ じょう はらう しょう ショウ ころも
褻		ころもへん けがれる セツ なれる せつ ころも
褶		かさねる ころもへん しゅう シュウ チョウ ちょう しょう ショウ ころも
褸		いと ころもへん る ル ろ ロウ ろう ロ ころも
襌		ぜん タン ころもへん たん ゼン ひとえ ころも
褝		ぜん タン ころもへん たん ゼン ひとえ ころも
襠		ふんどし まち ころもへん とう トウ ころも
襞		ヘキ ひだ ころもへん へき ひゃく ヒャク しわ ころも
襦		ころもへん はだぎ したぎ じゅ ジュ ころも
襤		らん ラン ころもへん ぼろ ころも
襭		けつ ころもへん はさむ ケツ つまばさむ ころも
襪		ベツ ころもへん バツ ばつ べつ ころも
襯		ころもへん はだぎ しん シン ころも
襴		らん ラン ころもへん リン りん ころも
襷		たすき ころもへん ころも
襾		おおいかんむり あ ア にし け
覃		おおいかんむり タン エン にし えん たん
覈		おおいかんむり けつ カク しらべる にし かく ケツ
覊		おおいかんむり ハ たづな たび つなぐ にし キ は き おもがい
覓		もとめる ベキ ミャク みる べき えき みゃく エキ
覘		うかがう のぞく みる てん テン
覡		かんなぎ けき みる ケキ ゲキ みこ げき
覩		みる ト と
覦		みる ユ ねがう ゆ
覬		みる き キ
覯		みる あう コウ こう
覲		みる まみえる きん キン
覿		みる あう テキ てき
觚		さかずき こ つの コ つのへん
觜		し シ はし すい つの スイ くちばし つのへん
觝		テイ ふれる つの てい つのへん
觧		ほどく さとる ゲ とかす げ ほどける カイ わかる とける つの とく かい つのへん
觴		さかずき ショウ つの しょう つのへん
訖		おえる ついに きつ ことば キツ ゲン げん ごんべん おわる
訐		けつ あばく ことば ゲン げん ごんべん ケツ
訌		コウ ことば ゲン げん ごんべん こう
訛		あやまる カ なまり ことば ゲン げん ごんべん なまる か
訝		ガ ゲ が げ ことば ゲン げん ごんべん いぶかる
訥		トツ どもる ことば とつ ゲン げん ごんべん
訶		カ せめる ことば ゲン げん ごんべん しかる か
詁		ことば こ ゲン げん ごんべん よみ コ
詛		ソ ショ ことば しょ ゲン げん ごんべん そ のろう
詒		タイ ことば ゲン たい あざむく イ ごんべん げん い
詆		テイ タイ ことば ゲン たい げん ごんべん てい しかる そしる
詈		り ことば ののしる ゲン げん ごんべん リ
詼		たわむれ カイ ことば ゲン げん ごんべん かい
詭		ことば いつわる ゲン キ げん ごんべん き
詬		はじ コウ はずかしめる ク ことば ののしる ゲン げん ごんべん こう く
詢		はかる ジュン ことば げん ゲン シュン じゅん ごんべん まこと しゅん
誅		ころす ちゅうする チュ ことば せめる ちゅう ゲン げん ちゅ ごんべん チュウ
誂		ことば ゲン げん ごんべん チョウ ちょう あつらえる いどむ
誄		ルイ ことば しのびごと ゲン げん ごんべん るい
誨		カイ ことば ゲン げん ごんべん おしえる かい
誡		カイ ことば ゲン げん いましめる ごんべん かい
誑		キョウ たばかる たらす ことば ゲン たぶらかす げん ごんべん きょう
誥		つぐ コウ ことば ゲン げん ごんべん こう
誦		ず ショウ じゅ ことば ゲン ジュ よむ げん ごんべん しょう ズ となえる
誚		せめる ことば ゲン げん ごんべん しょう ショウ
誣		フ ふ しいる ことば ゲン あざむく げん ごんべん
諄		ひちくどい ねんごろ くどくど ことば げん ゲン シュン ごんべん しゅん くどい
諍		そう あらそう いさめる ことば ソウ ゲン げん ごんべん うったえる いさかう しょう ショウ
諂		ことば ゲン てん げん ごんべん へつらう テン
諚		ジョウ じょう ことば ゲン げん ごんべん
諫		いさめる かん ことば カン ゲン げん ごんべん
諳		オン あん ことば そらんじる おん ゲン げん ごんべん アン
諤		わめく ことば ガク ゲン げん がく ごんべん あご
諱		ことば ゲン キ いみな げん ごんべん き いむ
謔		ギャク たわむれる キャク きゃく ことば ゲン ぎゃく げん ごんべん
諠		かまびすしい ことば ゲン げん ケン ごんべん わすれる けん
諢		コン こん ことば ゲン げん ごんべん
諷		ふう フウ ことば そらんじる ゲン げん ごんべん
諞		ことば ゲン げん ごんべん ヘン へん
諛		へつらい ことば ゲン げん ごんべん ユ へつらう ゆ
謌		うた カ ことば うたう ゲン げん ごんべん か
謇		どもる ことば ゲン げん ケン ごんべん けん
謚		シ し ことば ゲン エキ えき げん ごんべん おくりな
諡		シ し ことば ゲン エキ えき げん ごんべん おくりな
謖		しゅく しょく ショク たつ ことば シュク ゲン げん ごんべん
謐		ことば ゲン げん ヒツ ごんべん ひつ しずか
謗		ぼう ことば ほう ゲン げん ホウ ごんべん ボウ そしる
謳		う オウ ことば うたう おう ゲン げん ごんべん ウ
鞫		つくりがわ かわへん きく キク
謦		けい しわぶき ことば ゲン げん ごんべん ケイ
謫		とがめる たく ことば せめる ゲン げん ごんべん ちゃく チャク タク
謾		あなどる ことば ゲン あざむく げん ごんべん マン まん バン ばん
謨		も ぼ はかる ボ モ ことば ゲン げん ごんべん
譁		ケ かまびすしい カ ことば ゲン げん ごんべん け か
譌		あやまる カ ことば ゲン げん ごんべん なまる か
譏		ことば ゲン キ げん ごんべん き そしる
譎		けつ いつわり きつ ことば いつわる キツ ゲン げん ごんべん ケツ
譖		セン ことば せん ゲン げん ごんべん しん シン そしる
譛		セン ことば せん ゲン げん ごんべん しん シン そしる
譚		タン ことば ゲン はなし げん ごんべん たん
譫		たわごと タン セン うわごと ことば とう せん トウ ゲン げん ごんべん たん うるさくしゃべる
譟		さわぐ そう ソウ ことば ゲン げん ごんべん
譬		たとえる ヒ ひ たとえ ことば ゲン げん ごんべん
譴		ことば せめる ゲン げん ケン ごんべん けん
讌		うたげ エン ことば ゲン げん えん ごんべん
讎		あだ かたき ことば シュウ ゲン しゅう げん ごんべん
讒		ざん ことば ゲン げん ごんべん サン さん ザン そしる
讖		ことば ゲン げん ごんべん しん シン
讙		かまびすしい カン かん ことば ゲン げん ケン ごんべん けん
讚		ほめる ことば ゲン たたえる げん ごんべん サン さん
谺		たにへん たに カ か こ コ こだま
豁		ひろい たにへん たに ひらける カツ かつ
谿		けい たにへん たに たにがわ ケイ
豈		カイ まめへん キ あに ガイ がい き まめ かい
豌		わん エン ワン まめへん えん まめ
豎		じゅ ジュ まめへん こども まめ たて たてる
豕		し シ いのこ ぶた いのこへん
豢		カン かん いのこ ぶた ケン やしなう いのこへん けん
豬		ちょ いのしし いのこ ぶた チョ い いのこへん
豸		ち タイ チ むじなへん たい
豺		やまいぬ さい むじなへん サイ
貂		ちょう てん むじなへん チョウ
貉		むじな カク むじなへん はく ハク かく
貅		むじなへん キュウ きゅう
貊		ミャク むじなへん はく ハク みゃく えびす
貍		り むじなへん たぬき らい リ ライ
貎		げい むじなへん ゲイ
貔		ヒ むじなへん ひ
豼		ヒ むじなへん ひ
貘		ミャク むじなへん ばく バク みゃく
戝		ザイ たすき ゾク サイ ほこがまえ かのほこ ぞく さい ざい ほこ ほこづくり
貭		ただす かいへん ち チ シチ わりふ たち もと しつ こがい シツ かい しち
貽		かいへん こがい イ い おくる かい
貲		し シ かいへん たから こがい かい
貮		かいへん かい に こがい ふたつ ニ ジ そえ じ
貶		かいへん けなす おとす こがい ヘン おとしめる かい へん
賈		かいへん カ あきなう かう こ うる こがい かい コ か あきない
賁		ほん ふん かいへん ヒ ひ ホン フン こがい かい
賤		ぜん セン かいへん いやしむ しず やすい ゼン せん こがい いやしい かい
賚		かいへん たまう たまもの らい こがい かい ライ
賽		かいへん サイ こがい さい かい
賺		レン タン れん かいへん こがい すかす たん かい
賻		フ ふ かいへん こがい かい
贄		し シ かいへん にえ こがい かい
贅		ぜい セイ かいへん いぼ こがい ゼイ かい せい
贇		イン かいへん いん こがい かい
贏		かいへん エイ こがい あまり かい えい
贍		セン かいへん すくう せん こがい かい
贐		かいへん こがい はなむけ しん かい シン
齎		シ し サイ せい さい もたらす セイ
贓		かいへん そう ソウ こがい かい
賍		かいへん そう ソウ こがい かい
贔		かいへん ヒ ひ こがい かい
贖		しょく ショク かいへん あがなう こがい かい
赧		タン あか あかへん あからめる たん
赭		シャ あかつち あか あかへん しゃ
赱		そうにょう はしる そう ソウ
赳		そうにょう はしる キュウ きゅう
趁		そうにょう おう ちん はしる チン
趙		そうにょう キョウ ジョウ じょう チョウ ちょう はしる きょう
跂		あし つまだつ キ あしへん むつゆび き
趾		はやい シ し あし あと あしへん
趺		フ ふ シ し あし あしへん
跏		カ あし か あしへん
跚		さん あし あしへん サン
跖		セキ あしのうら あし あしへん せき
跌		てつ つまずく あし テツ あやまつ あしへん
跛		ハ ヒ あし ひ びっこ あしへん は ちんば
跋		おくがき あし バツ ばつ ハツ あしへん ふむ はつ
跪		あし キ ひざまずく あしへん き
跫		キョウ きょう あし あしへん
跟		コン こん あし くびす あしへん
跣		セン あし せん あしへん はだし
跼		きょく こごむ かがむ あし くぐまる せぐくまる キョク あしへん
踈		まばら ソ ショ うとい あし うとむ しょ あしへん そ
踉		あし リョウ ロウ りょう あしへん ろう
跿		と あし あしへん ト
踝		カ あし あしへん くるぶし か
踞		うずくまる キョ きょ あし こ あしへん コ
踟		チ あし あしへん ち
蹂		じゅう あし ふむ あしへん ジュウ
踵		つぐ あし かかと くびす あしへん きびす しょう ショウ
踰		ヨウ あし よう あしへん ユ こえる ゆ
踴		ヨウ あし よう あしへん おどる
蹊		けい みち あし あしへん ケイ わたる
蹇		あし なやむ ケン あしへん いざる あしなえ けん
蹉		つまずく あし あしへん さ サ
蹌		よろめく ショウ そう あし ソウ あしへん しょう うごく
蹐		セキ あし せき あしへん
蹈		あし とう トウ ふむ あしへん
蹙		セキ しゅく あし シュク せまる あしへん せき
蹤		あし あと あしへん しょう ショウ
蹠		セキ あしのうら あし あしうら あしへん せき
蹣		はん よろめく あし ハン マン あしへん まん
蹕		あし ヒツ さきばらい あしへん ひつ
蹶		けつ けい つまずく あし あしへん ケツ たおれる ケイ
