鞠		きゅう キク つくりがわ まり きく かわへん キュウ
吃		くちへん どもる くち キツ きつ
桔		き ケツ けつ キツ きつ きへん
橘		き たちばな キツ きつ きへん
砧		いしへん チン きぬた いし ちん
杵		きね き ソ ショ しょ そ きへん
黍		しょ きび ショ
仇		きゅう あだ かたき にんべん ひとがしら グ あた ぐ ひとやね ひと つれあい キュウ
汲		きゅう さんずい したみず みず くむ キュウ
灸		きゅう れっか ク ひ ひへん やいと れんが く キュウ
笈		きゅう たけかんむり キュウ たけ
渠		なんぞ さんずい みぞ かれ したみず いずくんぞ みず なに きょ キョ
鋸		のこぎり かねへん こ のこ かね コ きょ キョ
禦		ぎょ ふせぐ ギョ しめすへん ねへん ご しめす ゴ
亨		けいさんかんむり ホウ キョウ とおる なべぶた ほう けさんかんむり きょう こう コウ
侠		にんべん ひとがしら キョウ ひとやね ひと きょう きゃん おとこだて
僑		にんべん ひとがしら キョウ ひとやね ひと きょう
兇		キョウ わるい きょう にんにょう ひとあし おそれる
匡		はこがまえ ただす キョウ すくう きょう おう オウ
卿		きみ まげわりふ けい ケイ キョウ わりふ きょう ふしづくり
喬		くちへん キョウ たかい くち きょう
彊		ゆみ つよい キョウ ゆみへん ごう きょう ゴウ
怯		コウ キョウ ひるむ りっしんべん おびえる きょう こころ こう したごころ おじる おそれる
蕎		そうこう キョウ きょう そば くさ くさかんむり
饗		ショク キョウ しょくへん うける きょう もてなす しょく
尭		つちへん ギョウ たかい ぎょう つち
桐		トウ き どう ドウ きり とう きへん
粁		キロメートル こめ きろめーとる こめへん
欣		よろこぶ こん ゴン きん キン コン かける ごん あくび よろこび
欽		つつしむ こん きん キン コン かける あくび
禽		とり きん キン とりこ ぐうのあし
芹		そうこう くさかんむり きん キン くさ せり
衿		こん きん えり キン コン ころもへん ころも
倶		にんべん ひとがしら グ ぐ ひとやね ク ひと ともに く
狗		いぬ ク けものへん こう コウ く
玖		きゅう たま おうへん たまへん ク く キュウ
矩		やへん かね や ク かねざし さしがね く
躯		むくろ からだ みへん ク み く
駈		かる うまへん うま かける ク く
喰		くちへん くう くち くらう
寓		かりずまい グ どう かこつける ドウ ぐ ぐうする よせる グウ ぐう うかんむり よる
櫛		シツ き くし しつ くしけずる きへん
釧		かねへん うでわ かね セン くしろ せん
屑		かばねだれ かばね いさぎよい くず しかばね しかばねかんむり せつ セツ
沓		さんずい トウ したみず くつ みず とう
轡		くるま くるまへん ひ くつわ ヒ たづな
窪		くぼむ わ あなかんむり ア あな くぼ ワ くぼまる くぼみ あ
隈		ワイ おか くま こざとへん わい え エ すみ
粂		くめ こめ こめへん
栗		リツ リ き おののく り りつ くり きへん
鍬		かねへん しゅう シュウ かね ショウ くわ しょう すき
卦		カ かい ぼく うらない け か ぼくのと カイ ボク ケ うらかた
袈		カ ころもへん か ころも ケ け
祁		き しめすへん ねへん ケ しめす け キ
圭		つちへん けい ケイ ケ け つち
珪		たま けい ケイ おうへん たまへん
慧		けい ケイ りっしんべん さとい え こころ エ したごころ
桂		けい ケイ き かつら きへん
畦		けい ケイ たへん あぜ うね た
繋		けい ケイ いとへん つなぐ かける いと かかる
罫		よんがしら かい あみがしら けい ケイ あみめ カイ ケ け
荊		そうこう けい ケイ いばら くさ くさかんむり
頚		ケイ おおがい くび けい
戟		げき たすき かのほこ ほこがまえ ゲキ ほこ ほこづくり
訣		ことば ごんべん わかれ げん ゲン ケツ けつ わかれる
倦		つかれる あきる にんべん あぐねる ひとがしら うむ ひとやね けん ひと あぐむ ケン
喧		くちへん やかましい くち けん かまびすしい ケン
捲		まくる てへん まくれる けん て まく ケン めくる
牽		うしへん ひく けん うし ケン
硯		いしへん すずり げん けん いし ゲン ケン
鹸		かん セン けん ろ あく せん ロ カン ケン しお
絃		げん いとへん ゲン いと
諺		ことば ごんべん げん ゲン ことわざ
乎		かな よ こ ああ か オ や コ を お はらいぼう の
姑		こ おんな おば コ しゅうとめ しばらく おんなへん しゅうと
狐		いぬ こ コ けものへん きつね
糊		こつ こ コ ご こめへん のり コツ こめ ゴ
袴		はかま こ ころもへん ずぼん ころも コ ク く
胡		ウ なんぞ こ コ う にくづき ご ニク にく ゴ
菰		そうこう こ コ まこも こも くさ くさかんむり
跨		カ またぐ あしへん こ か コ あし またがる
鈷		かねへん こ かね コ
伍		いつつ にんべん ひとがしら ひとやね ご ひと ゴ
吾		くちへん わが くち ご われ ゴ あ
梧		き あおぎり ご ゴ きへん
檎		きん ゴン き キン ごん ご ゴ きへん
瑚		たま おうへん こ ゴ コ ご たまへん
醐		とり こ とりへん コ ご さけのとり ゴ ひよみのとり
鯉		リ うお さかな り こい うおへん
佼		にんべん ひとがしら キョウ こうす ひとやね うつくしい ひと きょう こう コウ
倖		さいわい にんべん ひとがしら ひとやね ひと しあわせ こう コウ
垢		あか つちへん はじ ク こう コウ つち く
宏		コウ ひろい こう うかんむり
巷		おのれ イ き すでに こ し コ ちまた み い シ こう コウ キ
庚		コウ こう まだれ かのえ
弘		ゆみ グ ゆみへん ぐ ひろい こう コウ
昂		コウ たかぶる にち にちへん たかい あがる ひ ごう こう ゴウ ひへん
晃		にち にちへん こう ひ あきらか コウ ひへん
杭		き くい こう コウ きへん
浩		さんずい おおきい したみず ひろい みず こう コウ
糠		ぬか こめへん こめ こう コウ
紘		おおづな いとへん つなぐ いと こう コウ つな
肱		ひじ かいな まるい にくづき ニク にく こう コウ
腔		にくづき ニク にく こう コウ
膏		あぶら にくづき ニク にく こう コウ
砿		いしへん いし あらがね こう コウ
閤		もんがまえ かどがまえ くぐりど もん モン こう コウ
鴻		コウ とり おおとり とりへん おおがり ごう こう ゴウ ひしくい
劫		おびやかす キョウ こう ゴウ ごう きょう ちから コウ
壕		ほり つちへん ゴウ ごう こう コウ つち
濠		コウ さんずい ほり したみず みず ごう こう ゴウ
轟		とどろく コウ とどろかす くるま くるまへん ごう こう ゴウ
麹		こうじ ばくにょう むぎ キク きく
鵠		とり こく くぐい コク まと とりへん こう コウ
漉		さんずい ろく ロク したみず こす みず こし すく
甑		かわら そう ソウ ショウ こしき しょう
忽		こつ りっしんべん たちまち ゆるがせ こころ コツ したごころ
惚		こつ ほける ほれる りっしんべん ぼける こころ コツ したごころ
狛		はく こま いぬ けものへん ハク
此		この とめへん し とめる ここ シ これ
坤		こん つちへん コン ひつじさる つち
昏		にち こん にちへん コン くれ ひ くらい ひへん
梱		しきみ こん き こうる コン こうり こり きへん
艮		こん ゴン こんづくり ねづくり コン ごん ごんづくり うしとら
些		いささか ちっと さ に しゃ サ ニ ちと シャ
叉		さ しゃ サイ サ シャ また さい
嵯		さ やま し やまへん サ シ
瑳		たま みがく さ おうへん サ たまへん
裟		さ ころもへん ころも しゃ サ シャ
坐		つちへん さ すわる そぞろに ざ サ ザ おわす つち まします
哉		かな くちへん や サイ くち さい
犀		さい うしへん サイ うし せい セイ
砦		いしへん サイ いし とりで さい
冴		こ コ ひえる こおる さえる ご にすい ゴ
堺		かい つちへん さかい カイ つち
榊		き さかき きへん
肴		さかな にくづき ニク にく こう コウ
碕		いしへん さき き いし さい みさき キ
鷺		とり とりへん ろ ロ さぎ
咋		くう くらう さ くちへん かむ くち サ サク さく
朔		ふなづき つきへん つき ついたち サク さく
窄		あなかんむり あな せまい すぼめる つぼめる サク さく
鮭		かい けい うお ケイ しゃけ ふぐ さかな さけ カイ うおへん
笹		たけかんむり ささ たけ
匙		さじのひ さじ し ひ ヒ シ
薩		そうこう くさかんむり さつ サツ サチ くさ さち
皐		さつき しろへん しろ こう コウ
鯖		さば うお セイ さかな ショウ せい しょう うおへん
捌		はち ハチ はけ てへん さばける ベツ はつ て ハツ べつ さばく
錆		かねへん さび かね くわしい ショウ せい しょう セイ
鮫		うお さかな さめ みずち こう コウ うおへん
晒		にち にちへん し サイ ひ さらし さい さらす シ ひへん
撒		てへん さん さつ サツ サン て まく
燦		さんたる さん きらめく れっか サン ひ あきらか れんが ひへん
珊		たま せんち さん おうへん サン さんち センチ たまへん
纂		あつめる さん いとへん いと サン
讃		たたえる ことば さん ごんべん ほめる げん ゲン サン
餐		ショク のむ そん くらう さん しょくへん ソン サン しょく
仔		にんべん ひとがしら こ し ひとやね ひと シ たえる
屍		かばねだれ し かばね しかばね しかばねかんむり シ
孜		こ こへん し こどもへん こども シ つとめる
斯		かく この おのづくり きん キン ここに か し おの シ こう これ
獅		しし いぬ し けものへん シ
爾		のみ ジ しかり おれ なんじ に じ その ニ こう コウ しか
痔		ジ ヂ やまいだれ じ ぢ しもがさ
而		しかも しかして ジ しかるに なんじ に じ しこうして ニ しかれども すなわち
蒔		そうこう うえる ジ し じ まく シ くさ くさかんむり
汐		せき さんずい セキ したみず みず せい しお うしお
鴫		とり しぎ とりへん
竺		トク じく とく チク たけ ちく ジク たけかんむり
宍		しし じく うかんむり ニク にく ジク
雫		あめかんむり だ しずく あめ ダ
叱		シツ シチ しかる カ くちへん しつ か くち しち
悉		つぶさに シツ シチ ことごとく しつ りっしんべん ことごと つくす しち こころ したごころ つきる
蔀		そうこう ホウ だ ダ くさ ブ ほう ダン ぶ だん しとみ くさかんむり
篠		ゾウ しの ショウ ささ ぞう すず たけ しょう たけかんむり
偲		にんべん ひとがしら し シ サイ ひとやね ひと さい しのぶ
柴		しば き し サイ さい シ きへん
屡		かばねだれ ル かばね しかばねかんむり しかばね る しばしば
蕊		そうこう ずい ズイ くさ くさかんむり しべ
縞		いとへん しろぎぬ いと しま こう コウ
紗		さ いとへん しゃ いと サ うすぎぬ シャ
勺		つつみがまえ シャク しゃく
杓		ひしゃく ちょう テキ ヒョウ き チョウ シャク ひょう てき しゃく きへん
灼		シャク れっか あらた ひ しゃく やく れんが ひへん
錫		せき かねへん たまう シャク かね セキ しゃく すず
惹		ジャ じゃく りっしんべん ひく こころ ジャク じゃ したごころ
綬		ジュ いとへん いと じゅ ひも
洲		ス しゅう さんずい シュウ したみず みず しま す
繍		しゅう シュウ いとへん いと ぬいとり
蒐		そうこう しゅう あつめる シュウ あかね あつまる くさ くさかんむり
讐		しゅう あだ ことば シュウ あたる ごんべん げん ゲン むくいる
輯		しゅう あつめる シュウ くるま くるまへん やわらぐ
酋		ジュ ふるざけ とり しゅう シュウ さけのつかさ おさ とりへん さけのとり じゅ ひよみのとり
什		しゅう にんべん シュウ ひとがしら ジュウ ひとやね ひと じゅう
戎		じゅう たすき かのほこ ジュウ ほこがまえ ほこ ほこづくり つわもの えびす
夙		はやい タ しゅく ゆうべ シュク つとに ゆう た
峻		しゅん やま けわしい たかい やまへん シュン
竣		しゅん どう ドウ たつ わらべ たつへん わらわ シュン おわる
舜		まいあし ます シュン しゅん
駿		しゅん うまへん うま スン すぐれる シュン すん
楯		たて き じゅん ジュン きへん
淳		さんずい しゅん じゅん したみず あつい みず ジュン シュン
醇		とり しゅん とりへん じゅん あつい こい ジュン もっぱら シュン さけのとり ひよみのとり
曙		にち にちへん あけぼの ひ ショ しょ ひへん
渚		さんずい なぎさ したみず みず ショ しょ
渚		さんずい なぎさ したみず みず ショ しょ
薯		そうこう いも ショ しょ くさ くさかんむり
藷		そうこう ジョ いも ショ じょ しょ くさ くさかんむり
恕		ジョ したごころ りっしんべん ゆるす ショ こころ じょ しょ
鋤		かねへん ジョ ソ かね くわ すき ショ じょ そ しょ すく
哨		くちへん ショウ みはり くち しょう
嘗		くちへん なめる ショウ くち ジョウ じょう しょう かつて こころみる
妾		めかけ そばめ おんな ショウ おんなへん しょう わらわ
娼		あそびめ おんな ショウ しょう おんなへん
庄		ホウ ソ そう ソウ ショウ ほう しょう そ まだれ
廠		しょう まだれ ショウ
捷		はやい てへん そう ソウ ショウ て しょう
昌		にち にちへん ショウ ひ ひへん しょう さかん
梢		こずえ き ショウ くすのき しょう きへん
樟		き くす ショウ しょう きへん
樵		き きこる ショウ こる しょう きこり きへん
湘		さんずい ショウ したみず みず しょう
菖		そうこう ショウ しょう くさ くさかんむり
蒋		そうこう はげます そう ソウ ショウ まこも しょう くさ くさかんむり
蕉		そうこう ショウ しょう くさ くさかんむり
裳		も ころもへん もすそ ころも ショウ しょう
醤		とり ひしお とりへん ショウ しょう さけのとり ひよみのとり
鉦		かねへん かね ショウ せい しょう セイ
鍾		さかずき かねへん あつめる かね ショウ シュ しゅ しょう
鞘		さや そう ソウ つくりがわ ショウ しょう かわへん
丞		いち すくう ショウ イチ ジョウ たすける じょう しょう
擾		みだれる てへん みだす わずらわしい て ジョウ じょう
杖		き つえ ジョウ じょう きへん
穣		いね のぎへん のぎ わら ジョウ じょう いねへん ゆたか
埴		ショク つちへん へな はに つち しょく
燭		ショク れっか ソク しょく ひ そく ともしび れんが ひへん
蝕		ショク むしばむ むしへん むし しょく
晋		にち にちへん すすむ ひ しん シン ひへん
榛		き ハン はり はん しん シン はしばみ きへん
疹		チン やまいだれ はしか しん シン ちん
秦		いね のぎへん のぎ しん シン いねへん はた
塵		チン つちへん ジン ちり ちん じん ごみ つち
壬		イ ジン ニン さむらい じん い にん みずのえ さむらいかんむり
訊		ことば しゅん たずねる ジン ごんべん きく げん ゲン じん しん シン シュン とう
靭		さ ジン ニン さつ つくりがわ うつぼ サイ サツ サ じん にん しなやか さい ゆぎ かわへん
笥		す ス はこ し たけ シ け たけかんむり
諏		ス ことば はかる ごんべん そう シュ げん ゲン しゅ す
厨		がんだれ しゅう シュウ ちゅ チュウ ちゅう ず くりや ズ チュ
逗		トウ しんにゅう ず しんにょう とどまる ズ とう
翠		スイ かわせみ すい はね みどり
錐		かねへん スイ すい かね きり
錘		かねへん スイ すい かね おもり つむ
瑞		しるし たま ずい スイ おうへん すい みず ズイ たまへん
嵩		しゅう スウ シュウ やま たかい やまへん かさ すう かさむ
趨		はしる スウ そうにょう おもむく しゅ そく ソク すう
雛		ひな ス ジュ スウ ふるとり すう す ひよこ じゅ
椙		き すぎ きへん
菅		そうこう ケン すげ かん けん くさ くさかんむり カン
頗		かたよる すこぶる おおがい は ハ
雀		ふるとり じゃく じゃん シャク ジャン すずめ しゃく ジャク サク さく
摺		しゅう シュウ てへん ショウ ロウ する て ひだ しょう ろう
棲		き すむ せい セイ きへん
栖		き すむ せい セイ きへん
脆		ゼイ ぜい にくづき にく せい ニク せつ セツ セイ よわい もろい
蹟		せき あと あしへん シャク セキ しゃく あし
碩		いしへん せき セキ おおきい いし
蝉		ぜん むしへん ゼン セン せみ むし せん
尖		ちいさい さき するどい セン ショウ しょうがしら なおがしら しょう とがる せん
撰		せんする てへん さん セン サン て えらむ せん えらぶ
栴		き セン せい せん もみじ セイ きへん
煽		おこる あおる おだてる セン れっか ひ せん れんが ひへん
穿		あなかんむり あな セン うがつ せん はく
箭		セン や たけ せん たけかんむり
舛		まい ます セン まいあし ブ そむく せん ぶ
賎		いやしむ ぜん かい いやしめる ゼン いやしい セン こがい やすい しず せん かいへん
銑		せん かねへん かね セン
閃		かどがまえ ひらめく モン セン もん うかがう ひらめき せん もんがまえ
糎		せんち こめへん せんちめーとる センチメートル こめ センチ
噌		くちへん ソ そう ソウ ショウ くち かまびすしい しょう そ
岨		やま ソ やまへん ショ しょ いしやま そ そば
楚		き ソ しもと すわえ ショ しょ いばら そ きへん
疏		まばら うとむ あらい ソ ヒキ うとい とおる ひき ひきへん ショ とおす しょ そ
蘇		ス そうこう ソ よみがえる す そ くさ くさかんむり
鼠		ねずみ ソ ショ ねずみへん ねず そ しょ
叢		むらがる ス くさむら そう ソウ むら また す
宋		そう うかんむり ソウ
匝		はこがまえ キョウ そう ソウ めぐる きょう
惣		すべて そう ソウ りっしんべん こころ したごころ
掻		かく てへん そう ソウ て
槍		き そう ソウ ショウ やり しょう きへん
漕		こぐ さんずい そう はこぶ ソウ したみず みず
糟		そう ソウ ぬか こめへん こめ こう コウ
綜		いとへん そう ソウ いと おさめる すべる
聡		そう ソウ さとい みみへん みみ みみざとい
蒼		そうこう あおい そう ソウ くさ くさかんむり
鎗		かねへん そう ソウ かね ショウ やり しょう
其		はち ハチ き ギ それ その ご キ はちがしら ぎ ゴ
揃		きる てへん そろえる そろい セン そろう て せん
詑		ことば わびる タ イ だ ごんべん わび げん ゲン い あざむく ダ た
柁		きへん だ タ き かじ ダ た
舵		ふねへん だ タ ふね かじ ダ た
楕		た だ タ き ダ きへん
陀		ジ ち だ ななめ イ おか けわしい タ チ じ こざとへん い ダ た
騨		だ ダ タ うまへん たん テン てん うま タン ダン だん た
岱		やまへん タイ たい やま
腿		タイ たい にくづき もも ニク にく
苔		そうこう こけ タイ たい こけら くさ くさかんむり
黛		くろ タイ たい まゆずみ
鯛		ちょう チョウ うお さかな たい うおへん
醍		てい とり だい タイ たい とりへん ダイ テイ さけのとり ひよみのとり
鷹		とり ヨウ たか よう とりへん おう オウ
啄		タク トク くちへん ついばむ とく たく つく くち ツク つつく
托		タク てへん たく たのむ て たくする
琢		たま タク みがく おうへん たく たまへん
琢		たま タク みがく おうへん たく たまへん
鐸		かねへん かね タク たく
茸		そうこう にゅ きのこ ニュ ジョウ じょう たけ しげる くさ くさかんむり
凧		つくえきにょう きにょう いかのぼり かぜがまえ つくえ かぜかんむり たこ
蛸		むしへん そう ソウ ショウ むし しょう たこ
只		くちへん し くち ただ シ
叩		くちへん はたく すぎ たたく くち こう コウ
辰		ジン たつ じん しん しんのたつ シン
巽		おのれ そん イ き すでに こ ソン し コ たつみ み い シ キ
竪		ジュ たて たつ たつへん こども たてる じゅ
辿		テン てん たどる しんにゅう しんにょう たどり
狸		いぬ らい リ り ライ けものへん たぬき
鱈		うお さかな たら せつ セツ うおへん
樽		たる そん き ソン きへん
坦		つちへん タン たん たいら つち
歎		タン たん かける なげき あくび なげく
湛		たたえる さんずい チン ジン タン たん しずむ セン したみず みず じん せん ちん
箪		たん タン はこ たけ たけかんむり
耽		タン たん みみへん ふける みみ
蛋		たん むし むしへん タン
檀		き タン たん ダン だん まゆみ きへん
弛		ゆみ ち たるむ チ ゆみへん たゆむ し たるめる シ ゆるむ ゆるみ
智		にち ち にちへん チ ひ ひへん
蜘		くも ち むしへん チ むし
馳		ジ ち うまへん チ うま はせる じ
筑		たけかんむり チク ちく たけ
註		ことば ごんべん ちゅう げん ゲン チュウ
樗		き おうち おおち チョ ちょ きへん
瀦		さんずい したみず チョ みず ちょ
猪		いぬ いのしし けものへん チョ い ちょ
猪		いぬ いのしし けものへん チョ い ちょ
苧		そうこう からんし からむし チョ ちょ お くさ くさかんむり
凋		にすい しぼむ チョウ ちょう
喋		トウ チョウ くちへん ついばむ ちょう しゃべる くち とう
寵		めぐみ ちょう チョウ めぐむ うかんむり
帖		ちょう チョウ きんへん かきもの はばへん きんべん ジョウ はば じょう
暢		にち ちょう にちへん チョウ ひ のびる ひへん
牒		ふだ ちょう チョウ ジョウ じょう かた かたへん
脹		ちょう チョウ ふくれる にくづき ニク はれる にく ふくらむ
蝶		むし むしへん チョウ ちょう
諜		ことば ちょう チョウ ごんべん げん ゲン うかがう ちょうずる しめす
銚		かねへん ヨウ なべ チョウ ちょう よう かね
槌		つい き ツイ つち きへん
鎚		かねへん タイ たい かね ツイ つち つい
栂		き とが つが きへん
掴		かく つかまえる てへん て つかむ つかまる カク
槻		き キ つき きへん
佃		にんべん ひとがしら テン てん でん ひとやね ひと デン つくだ
柘		きへん じゃく き つげ しゃ シャ ジャク そ やまぐわ
辻		つじ しんにゅう しんにょう
蔦		そうこう ちょう チョウ つた くさ くさかんむり
綴		てい つづり テツ テチ てち ゲツ いとへん てつ いと テイ とじる すみやか つづる げつ
鍔		かねへん かね ガク つば がく
椿		チン チュン つばき き ちゅん ちん きへん
壷		つぼ こ コ さむらい さむらいかんむり
嬬		ジュ おんな おんなへん じゅ よわい
紬		つむぐ いとへん ちゅう いと つむぎ チュウ
吊		ちょう くちへん チョウ つる くち つるす
剃		まい てい そる する かたな テイ りっとう
悌		てい だい りっしんべん ダイ テイ こころ したごころ
挺		てい てへん ぬく チョウ ちょう テイ て
梯		てい きへん き タイ たい テイ はしご
汀		てい さんずい みぎわ なぎさ したみず テイ みず
碇		いしへん てい いし テイ いかり
禎		てい さいわい しめすへん ねへん テイ しめす
禎		てい さいわい しめすへん ねへん テイ しめす
蹄		てい あしへん ひづめ テイ あし
鄭		てい むら テイ ジョウ じょう おおざと
釘		てい かねへん ちょう チョウ かね くぎ テイ
鼎		てい テイ かなえ
擢		タク てへん ぬく テキ たく てき て ぬきんでる
鏑		かねへん テキ やじり かぶら かぶらや かね てき
轍		わだちい テツ くるま てつ くるまへん わだち
填		はめる しずめる つちへん チン はまる テン てん ふさぐ うずめる ちん つち
纏		まとまる まとい まとう テン いとへん てん まとめる でん いと デン まつわる
甜		うまい テン てん かん あまい カン
顛		テン てん おおがい たおれる いただき
澱		さんずい どろ テン よどみ てん よどむ でん したみず みず おり デン
兎		うさぎ ツ つ と にんにょう ひとあし ト
堵		つちへん と ト つち かき
屠		かばねだれ と かばね チョ しかばね しかばねかんむり ほふる ト ちょ
杜		トウ やまなし き と ず もり ふさぐ ズ ト とう きへん
菟		そうこう うさぎ ツ つ と ト くさ くさかんむり
鍍		かねへん めっき と かね ト
砥		いしへん てい みがく ち きい と チ し いし とぐ テイ といし シ キイ
砺		いしへん みがく いし あらと れい レイ
塘		つちへん トウ とう つつみ つち
套		だい トウ かさねる だいかんむり ダイ だいかしら とう
宕		うかんむり とう トウ すぎる
嶋		トウ やま やまへん しま とう
梼		き とう トウ きへん
淘		さんずい トウ よなげる したみず みず とう
涛		さんずい なみ トウ したみず みず とう
祷		トウ まつる しめすへん ねへん しめす いのる いのり とう
董		そうこう トウ ただす とう くさ くさかんむり
蕩		そうこう トウ うごく とろける とろかす とう くさ くさかんむり
鐙		かねへん トウ ひともし あぶみ かね とう たかつき
撞		トウ てへん どう つく ドウ シュ しゅ て とう
萄		そうこう トウ どう ドウ とう くさ くさかんむり
鴇		のがん とり ホウ とりへん ほう とき
涜		けがれ さんずい トウ トク みぞ とく したみず みず けがす とう
禿		いね のぎへん のぎ トク はげる とく ちびる はげ いねへん かむろ
橡		ゾウ き とち くぬぎ ショウ ぞう しょう きへん
椴		トド たん タン き むくげ ダン とど だん きへん
鳶		とんび とり とび えん とりへん エン
苫		そうこう セン とま せん くさ くさかんむり
寅		いん とら うかんむり イン
酉		とり ユウ とりへん さけのとり ゆう ひよみのとり
瀞		じゅう きよい さんずい ショウ ジュウ したみず みず せい しょう とろ セイ
噸		くちへん くち トン とん
惇		しゅん りっしんべん とん じゅん あつい ジュン こころ トン シュン したごころ
敦		チョウ ぼくづくり タイ ちょう たい とん ぼくにょう あつい のぶん とまた ダン トン だん しぶん
沌		さんずい とん したみず みず くらい トン
遁		しゅん しんにゅう しんにょう とん のがれる トン シュン
呑		のむ くちへん とん くち トン どん ドン
乍		さ たちまち はらいぼう サ ながら の サク さく
凪		つくえきにょう なぐ きにょう かぜがまえ つくえ なぎ かぜかんむり
薙		てい そうこう ち かる なぐ チ なぎ テイ くさ くさかんむり
灘		さんずい タン たん なだ したみず せ みず ダン だん
捺		ナツ ダツ てへん だつ なつ て おす さす
楢		しゅう シュウ き なら ユウ ゆう きへん
馴		くん しゅん なれる うまへん クン うま したがう じゅん ならす ジュン シュン
畷		てい テツ たへん てつ テイ せい セイ なわて た
楠		ぜん ねん きへん き ゼン くす ナン なん ダン ネン だん くすのき
汝		さんずい ジョ なんじ な いまし し まし しゃ したみず みず なれ い なむち じょ みまし うぬ
迩		ジ に ちかい しんにゅう しんにょう じ ニ
賑		かい にぎわす にぎやか こがい しん シン にぎわう かいへん にぎわい
廿		ニュウ にゅう キョウ ジュウ にじゅうあし きょう こまぬき にじゅう じゅう
韮		きゅう ク く にら キュウ
濡		ジュ にゅ さんずい ぬれる うるおす ニュ ぬらす したみず みず うるおい じゅ うるおう
禰		デイ しめすへん ねへん でい ナイ ね しめす ネ ない
祢		デイ しめすへん ねへん でい ナイ ね しめす ネ ない
葱		そうこう ねぎ そう ソウ くさ くさかんむり
撚		ねん ひねる てへん て よれる ネン より よる
乃		アイ だい なんじ ダイ ノ ナイ あい はらいぼう の すなわち ない
廼		アイ えんにゅう だい なんじ いんにょう えんにょう ダイ ナイ ノ あい の すなわち ない
之		この し ゆく はらいぼう シ の これ
埜		つちへん ヤ や ショ しょ の つち
嚢		くちへん どう ドウ くち ふくろ のう ノウ
膿		どう ドウ にくづき うむ のう うみ ニク にく ノウ
覗		し のぞく うかがう シ みる
蚤		のみ はやい むしへん そう ソウ むし
巴		おのれ イ き すでに こ うずまき し コ シ み い は ハ ともえ キ
播		ハ てへん ハン バン て はん まく は ばん
杷		つか き は ハ きへん
琶		たま わ おうへん ワ べ は ハ ベ たまへん
芭		バ そうこう ば は ハ くさ くさかんむり
盃		はい さかずき ハイ さら
牌		はい ぱい ふだ ハイ かた かたへん
楳		き ばい バイ うめ きへん
煤		まい すす れっか ばい バイ マイ ひ れんが ひへん
狽		はい いぬ けん けものへん ハイ ばい バイ ケン
這		はい この しんにゅう しんにょう げん しゃ ゲン シャ はう むかえる
蝿		はい ヨウ むしへん よう むし はえ
秤		いね のぎへん ビン びん はかり のぎ ショウ ヒン いねへん しょう ひん
矧		はぐ やへん はぐき や しん シン いわんや はぎ
萩		しゅう そうこう くさかんむり シュウ くさ はぎ
剥		はがれる はく ほく はぐ はげる へぐ はがす むける かたな ホク りっとう へずる むく ハク
柏		ヒャク ビャク ハク ひゃく びゃく き かしわ はく きへん
箔		はく すだれ たけ ハク たけかんむり
粕		はく かす こめへん こめ ハク
曝		にち ほく にちへん ばく ホク ひ ボク バク さらす ぼく ひへん
莫		も そうこう くさかんむり モ ばく ボ ナイ ぼ くれ なかれ なし まく バク マク くさ ない
駁		はく うまへん ばく うま ぶち まだら バク まじる ハク
函		かんにょう はこ かん いれる うけばこ カン
硲		いしへん いし はざま
肇		イツ トウ チョウ ちょう はじめ いつ ふでづくり はじめる ジョウ じょう とう
筈		かつ はず やはず たけ カツ たけかんむり
櫨		き ろ ロ はぜ きへん
幡		マン きんへん ハン きんべん はばへん バン ほん はば はん まん ばん ホン はた
畠		たへん はたけ はた た
溌		さんずい もる そそぐ とびちる はつ したみず みず ハツ
醗		とり かもす とりへん はつ さけのとり ハツ ひよみのとり
筏		ばつ ぼち いかだ はつ バツ たけ ボチ ハツ たけかんむり
鳩		きゅう とり はと あつめる とりへん ク く キュウ
噺		くちへん くち はなし
塙		かく つちへん カク かたい こう はなわ コウ つち
蛤		むしへん はまぐり むし こう コウ
隼		しゅん ふるとり じゅん ジュン シュン はやぶさ
叛		ハン ほん そむく また はん ホン
釆		とる のごめ ハン のごめへん サイ いろどり べん はん さい ベン
挽		てへん バン ひく て ばん
磐		いしへん ハン バン いし はん ばん いわ
蕃		そうこう ハン バン はん ばん くさ くさかんむり
匪		はこがまえ ひ ヒ あらず かたみ
庇		かばう おおう ひさし ひ ヒ まだれ
斐		ぶんにょう イ ブン ぶん ひ い ヒ ふみつくり
緋		あか いとへん いと ひ ヒ あけ
誹		はい そしる ことば ごんべん げん ゲン ハイ ひ ヒ
樋		トウ き とい ひ とう きへん
簸		ひる たけ は ハ たけかんむり
枇		び き ひ ヒ ビ きへん
毘		び くらべる ひ ならびひ たすける ヒ ビ
琵		び たま おうへん ひ ヒ ビ たまへん
柊		しゅう シュウ き ひいらぎ シュ しゅ きへん
稗		いね のぎへん はい のぎ ひえ ハイ ひ ヒ いねへん
疋		ソ ヒキ ひき ひきへん ショ あし ヒツ そ しょ ひつ
髭		ひげ し かみがしら くちひげ シ かみかんむり
彦		かみかざり ひこ げん ゲン けかざり さんづくり
菱		そうこう ひし りょう リョウ くさ くさかんむり
弼		ゆみ ゆみへん ゆだめ たすける ヒツ ひつ
畢		た おわり ことごとく たへん ヒツ おわる あみ ひつ
